codigo_municipio,exercicio_orcamento,codigo_orgao,codigo_unidade,codigo_rubrica,tipo_fonte,codigo_fonte,descricao_rubrica,valor_previsto
48,201500,34,34,172101050000,2,12,Cota-Parte do Imposto sobre a Propriedade Territorial Rural,0.0
48,201500,34,34,172101050000,2,13,Cota-Parte do Imposto sobre a Propriedade Territorial Rural,0.0
48,201500,34,34,172122200000,1,0,Cota-Parte da Compensacao Financeira de Recursos Minerais - CFEM,0.0
48,201500,34,34,172122300000,1,0,Cota-Parte Royalties-Compen.Financ.pela Produc.Petro-Lei 7.990/89,0.0
48,201500,34,34,172122700000,1,0,Cota-Parte do Fundo Especial do Petroleo - FEP,0.0
48,201500,34,34,172133111000,2,22,Piso de Atencao Basica Fixo (PAB Fixo),0.0
48,201500,34,34,172133113000,2,22,Piso de Atencao Basica Variavel (PAB Variavel),0.0
48,201500,34,34,172133113100,2,22,Saude da Familia,0.0
48,201500,34,34,172133113200,2,22,Agentes Comunitarios de Saude,0.0
48,201500,34,34,172133113300,2,22,Saude Bucal,0.0
48,201500,34,34,172133113800,2,22,Nucleo de Apoio a Saude da Familia,0.0
48,201500,34,34,172133121000,2,22,Limite Financeiro da Mac Ambulatorial e Hospitalar,0.0
48,201500,34,34,172133121300,2,22,CEO - Centro Espec. Odontologica,0.0
48,201500,34,34,172133122000,2,22,Fundo de Acoes Estrategicas e Compensacao - FAEC,0.0
48,201500,34,34,172133131000,2,22,Vigilancia Epidemiologica e Ambiental em Saude,0.0
48,201500,34,34,172133132000,2,22,Vigilancia Sanitaria,0.0
48,201500,34,34,172133141000,1,0,Componente Basico da Assistencia Farmaceutica,0.0
48,201500,34,34,172133141000,2,22,Componente Basico da Assistencia Farmaceutica,0.0
48,201500,34,34,172133144000,2,22,Farmacia Popular do Brasil,0.0
48,201500,34,34,172133152000,2,22,Implantacao de Acoes e Servicos de Saude,0.0
48,201500,34,34,172133990000,2,22,Outros Programas Financ. por Transf. Fundo a Fundo,0.0
48,201500,34,34,172134010000,2,31,Transf.Uniao-Loas-Progr.Acao Continuada,0.0
48,201500,34,34,172135010000,2,14,Transferencias do Salario-Educacao,0.0
48,201500,34,34,172135020000,2,14,Transfer. Diretas do FNDE - Prog. Dinheiro Direto na Escolar-PDDE,0.0
48,201500,34,34,172135030000,2,14,Transfer. Direta do FNDE-Prog. Nacional Alimentacao Escolar-PNAE,0.0
48,201500,34,34,172135040000,2,14,Tran.Dir.FNDE Ref.ao Progr.Nacional de Apoio Transp.Escolar-PNATE,0.0
48,201500,34,34,172135990000,2,14,Outras Transf. Dir. Fund. Nacio. Desenvolvimento da Educacao-FNDE,0.0
48,201500,34,34,172136000000,1,0,Transferencia Financeira do ICMS - Desoneracao - Lc. No 87/96,0.0
48,201500,34,34,172136000000,1,11,Transferencia Financeira do ICMS - Desoneracao - Lc. No 87/96,0.0
48,201500,34,34,172136000000,1,21,Transferencia Financeira do ICMS - Desoneracao - Lc. No 87/96,0.0
48,201500,34,34,172136000000,2,12,Transferencia Financeira do ICMS - Desoneracao - Lc. No 87/96,0.0
48,201500,34,34,172136000000,2,13,Transferencia Financeira do ICMS - Desoneracao - Lc. No 87/96,0.0
48,201500,34,34,172199990000,2,90,Demais Transferencias da Uniao,0.0
48,201500,34,34,172201010000,1,0,Cota-Parte do ICMS,0.0
48,201500,34,34,172201010000,1,11,Cota-Parte do ICMS,0.0
48,201500,34,34,172201010000,1,21,Cota-Parte do ICMS,0.0
48,201500,34,34,172201010000,2,12,Cota-Parte do ICMS,0.0
48,201500,34,34,172201010000,2,13,Cota-Parte do ICMS,0.0
48,201500,34,34,172201020000,1,0,Cota-Parte do IPVA,0.0
48,201500,34,34,172201020000,1,11,Cota-Parte do IPVA,0.0
48,201500,34,34,172201020000,1,21,Cota-Parte do IPVA,0.0
48,201500,34,34,172201020000,2,12,Cota-Parte do IPVA,0.0
48,201500,34,34,172201020000,2,13,Cota-Parte do IPVA,0.0
48,201500,34,34,172201040000,1,0,Cota-Parte do IPI sobre Exportacao,0.0
48,201500,34,34,172201040000,1,11,Cota-Parte do IPI sobre Exportacao,0.0
48,201500,34,34,172201040000,1,21,Cota-Parte do IPI sobre Exportacao,0.0
48,201500,34,34,172201040000,2,12,Cota-Parte do IPI sobre Exportacao,0.0
48,201500,34,34,172201040000,2,13,Cota-Parte do IPI sobre Exportacao,0.0
48,201500,34,34,172201130000,1,0,Cota-Parte da Contribuicao de Intervencao no Dominio Economico,0.0
48,201500,34,34,172299000000,2,90,Outras Transferencias dos Estados,0.0
48,201500,34,34,172401000000,2,12,Transf.Recur.do Fundo de Man.Desenv. da Educacao Basica - FUNDEB,0.0
48,201500,34,34,172401000000,2,13,Transf.Recur.do Fundo de Man.Desenv. da Educacao Basica - FUNDEB,0.0
48,201500,34,34,172402000000,2,12,Transferencia de Recursos da Complementacao da Uniao ao FUNDEB,0.0
48,201500,34,34,172402000000,2,13,Transferencia de Recursos da Complementacao da Uniao ao FUNDEB,0.0
48,201500,34,34,176201000000,2,23,Transferen.de Convenios Estados p/O Sistema Unico de Saude - SUS,0.0
48,201500,34,34,176202000000,2,15,Transf.de Convenio dos Estados Destinadas a Programas de Educacao,0.0
48,201500,34,34,176299000000,2,90,Outras Transferencias de Convenio dos Estados,0.0
48,201500,34,34,191138000000,1,0,Multas e Juros de Mora do IPTU,0.0
48,201500,34,34,191138000000,1,11,Multas e Juros de Mora do IPTU,0.0
48,201500,34,34,191138000000,1,21,Multas e Juros de Mora do IPTU,0.0
48,201500,34,34,191199010000,1,0,Multas e Juros de Mora de Outros Tributos,0.0
48,201500,34,34,191311000000,1,0,Multas e Juros de Mora da Divida Ativa do IPTU,0.0
48,201500,34,34,191311000000,1,11,Multas e Juros de Mora da Divida Ativa do IPTU,0.0
48,201500,34,34,191311000000,1,21,Multas e Juros de Mora da Divida Ativa do IPTU,0.0
48,201500,34,34,191399000000,1,0,Multas e Juros de Mora da Divida Ativa de Outros Tributos,0.0
48,201500,34,34,191399000000,1,11,Multas e Juros de Mora da Divida Ativa de Outros Tributos,0.0
48,201500,34,34,191399000000,1,21,Multas e Juros de Mora da Divida Ativa de Outros Tributos,0.0
48,201500,34,34,191826000000,1,0,Multas e Juros de Mora Decorrentes de Multas por Auto de Infracao,0.0
48,201500,34,34,191915000000,1,0,Multas Previstas na Legislacao do Transito,0.0
48,201500,34,34,191948000000,1,0,Multas Aplicadas Pelos Tribunais de Contas,0.0
48,201500,34,34,192299000000,1,0,Outras Restituicoes,0.0
48,201500,34,34,193111000000,1,0,Receita da Divida Ativa do I.P.T.U.,0.0
48,201500,34,34,193111000000,1,11,Receita da Divida Ativa do I.P.T.U.,0.0
48,201500,34,34,193111000000,1,21,Receita da Divida Ativa do I.P.T.U.,0.0
48,201500,34,34,193199010000,1,0,Receita da Divida Ativa de Outros Tributos - Principal,0.0
48,201500,34,34,193299010000,1,0,Receita da Divida Ativa Nao-Tributaria de Outras Rec. - Principal,0.0
48,201500,34,34,199099020000,1,0,Outras Receitas - Financeiras,0.0
48,201500,34,34,242101000000,2,22,Transferencias de Recursos do Sistema Unico de Saude-SUS,0.0
48,201500,34,34,247102000000,2,15,Transferencias de Convenio da Uniao Destinadas a Prog.de Educacao,0.0
48,201500,34,34,247199000000,2,90,Outras Transferencias de Convenio da Uniao,0.0
48,201500,34,34,247299000000,2,90,Outras Transferencias de Convenio dos Estados,0.0
48,201500,34,34,951721010200,2,12,Deducao de Receita do FPM - FUNDEB e Redutor Financeiro,0.0
48,201500,34,34,951721010200,2,13,Deducao de Receita do FPM - FUNDEB e Redutor Financeiro,0.0
48,201500,34,34,951721010500,2,12,Deducao de Receita para a Formacao do FUNDEB-ITR,0.0
48,201500,34,34,951721010500,2,13,Deducao de Receita para a Formacao do FUNDEB-ITR,0.0
48,201500,34,34,951721360000,2,12,Deducao de Receita p/ a Formacao do FUNDEB-ICMS Deson.-Lei 87/96,0.0
48,201500,34,34,951721360000,2,13,Deducao de Receita p/ a Formacao do FUNDEB-ICMS Deson.-Lei 87/96,0.0
48,201500,34,34,951722010100,2,12,Deducao de Receita para a Formacao do FUNDEB - ICMS,0.0
48,201500,34,34,951722010100,2,13,Deducao de Receita para a Formacao do FUNDEB - ICMS,0.0
48,201500,34,34,951722010200,2,12,Deducao de Receita para Formacao do FUNDEB - IPVA,0.0
48,201500,34,34,951722010200,2,13,Deducao de Receita para Formacao do FUNDEB - IPVA,0.0
48,201500,34,34,951722010400,2,12,Deducao de Receita para a Formacao do FUNDEB - IPI - Exportacao,0.0
48,201500,34,34,951722010400,2,13,Deducao de Receita para a Formacao do FUNDEB - IPI - Exportacao,0.0
48,201600,34,34,111202000000000,1,1,Imposto sobre a Propriedade Predial Territorial Urbana,696600.0
48,201600,34,34,111202000000000,1,2,Imposto sobre a Propriedade Predial Territorial Urbana,290250.0
48,201600,34,34,111202000000000,1,3,Imposto sobre a Propriedade Predial Territorial Urbana,174150.0
48,201600,34,34,111204310000000,1,1,Imposto de Renda Retido nas Fontes sobre Rendimentos do Trabalho,996000.0
48,201600,34,34,111204310000000,1,2,Imposto de Renda Retido nas Fontes sobre Rendimentos do Trabalho,415000.0
48,201600,34,34,111204310000000,1,3,Imposto de Renda Retido nas Fontes sobre Rendimentos do Trabalho,249000.0
48,201600,34,34,111208000000000,1,1,Imposto sobre Transmissao de Bens Imoveis - ITBI,483000.0
48,201600,34,34,111208000000000,1,2,Imposto sobre Transmissao de Bens Imoveis - ITBI,201250.0
48,201600,34,34,111208000000000,1,3,Imposto sobre Transmissao de Bens Imoveis - ITBI,120750.0
48,201600,34,34,111305010000000,1,1,Imposto sobre Servicos de Qualquer Natureza,1822800.0
48,201600,34,34,111305010000000,1,2,Imposto sobre Servicos de Qualquer Natureza,759500.0
48,201600,34,34,111305010000000,1,3,Imposto sobre Servicos de Qualquer Natureza,455700.0
48,201600,34,34,112121000000000,2,27,Taxa de Controle e Fiscalizacao Ambiental,175500.0
48,201600,34,34,112125000000000,1,1,Taxa de Licenca para Funcion.Estabelec.Comerc.Indust.e Pres.Servi,60000.0
48,201600,34,34,112131000000000,1,1,Taxa de Utilizacao de Area de Dominio Publico,70000.0
48,201600,34,34,112199000000000,1,1,Outras Taxas pelo Exercicio do Poder de Policia,120000.0
48,201600,34,34,112299000000000,1,1,Outras Taxas pela Prestacao de Servicos,189000.0
48,201600,34,34,123000000000000,2,12,Contribuicao para o Custeio do Servico de Iluminacao Publica,1539000.0
48,201600,34,34,132501020000000,2,13,Rec. de Rem. de Dep. Banc. de Rec. Vinc. - FUNDEB,91800.0
48,201600,34,34,132501020000000,2,14,Rec. de Rem. de Dep. Banc. de Rec. Vinc. - FUNDEB,61200.0
48,201600,34,34,132501030000000,2,9,Rec. de Rem. de Dep. Banc. de Rec. Vinc. - Fundo de Saude,135000.0
48,201600,34,34,132501050000000,2,10,Rec. de Rem. de Dep. Banc. de Rec. Vinc. - MDE,75000.0
48,201600,34,34,132501100000000,2,24,Rec. de Rem. de Dep. Banc. de Rec. Vinc. - FNAS,55000.0
48,201600,34,34,132501990000000,1,1,Rem. de Outros Dep. Banc.de Recur. Vinculado,200000.0
48,201600,34,34,132502990000000,1,1,Remuneracao de Outros Depositos de Recursos nao vinculados,143000.0
48,201600,34,34,139000000000000,1,1,Outras Receitas Patrimoniais,50000.0
48,201600,34,34,160013010000000,1,1,Servicos Inscricao em Concursos Publicos,50000.0
48,201600,34,34,172101020000000,1,1,Cota-Parte do Fundo de Participacao dos Municipios - Cota Mensal,22959000.0
48,201600,34,34,172101020000000,1,2,Cota-Parte do Fundo de Participacao dos Municipios - Cota Mensal,1913250.0
48,201600,34,34,172101020000000,1,3,Cota-Parte do Fundo de Participacao dos Municipios - Cota Mensal,5739750.0
48,201600,34,34,172101020000000,2,13,Cota-Parte do Fundo de Participacao dos Municipios - Cota Mensal,4591800.0
48,201600,34,34,172101020000000,2,14,Cota-Parte do Fundo de Participacao dos Municipios - Cota Mensal,3061200.0
48,201600,34,34,172101050000000,1,1,Cota-Parte do Imposto sobre a Propriedade Territorial Rural,13620.0
48,201600,34,34,172101050000000,1,2,Cota-Parte do Imposto sobre a Propriedade Territorial Rural,1135.0
48,201600,34,34,172101050000000,1,3,Cota-Parte do Imposto sobre a Propriedade Territorial Rural,3405.0
48,201600,34,34,172101050000000,2,13,Cota-Parte do Imposto sobre a Propriedade Territorial Rural,2724.0
48,201600,34,34,172101050000000,2,14,Cota-Parte do Imposto sobre a Propriedade Territorial Rural,1816.0
48,201600,34,34,172122200000000,1,1,Cota-Parte da Compensacao Financeira de Recursos Minerais - CFEM,1000.0
48,201600,34,34,172122300000000,2,30,Cota-Parte Royalties-Compen.Financ.pela Produc.Petro-Lei 7.990/89,48600.0
48,201600,34,34,172122500000000,2,30,Cota-Parte Royalties pela Participacao Especial-Lei No 9.478/97,16000.0
48,201600,34,34,172122700000000,2,30,Cota-Parte do Fundo Especial do Petroleo - FEP,511000.0
48,201600,34,34,172122900000000,1,1,Outras Transf.Decorrentes de Comp. Financ. p/Explor. Rec.Naturais,1000.0
48,201600,34,34,172133111000000,2,9,Piso de Atencao Basica Fixo (PAB Fixo),2368000.0
48,201600,34,34,172133113000000,2,9,Piso de Atencao Basica Variavel (PAB Variavel),746000.0
48,201600,34,34,172133113100000,2,9,Saude da Familia,1415000.0
48,201600,34,34,172133113200000,2,9,Agentes Comunitarios de Saude,2310000.0
48,201600,34,34,172133113300000,2,9,Saude Bucal,324000.0
48,201600,34,34,172133113800000,2,9,Nucleo de Apoio a Saude da Familia - NASF,490000.0
48,201600,34,34,172133113900000,2,9,Outros Programas Financ. por Transf. Fundo a Fundo,390000.0
48,201600,34,34,172133121000000,2,9,Limite Financeiro da MAC Ambulatorial e Hospitalar,15756000.0
48,201600,34,34,172133121100000,2,9,Teto Financeiro,1500000.0
48,201600,34,34,172133121300000,2,9,CEO - Centro Espec. Odontologica,166000.0
48,201600,34,34,172133121400000,2,9,CAPS - Centro de Atencao Psicosocial,400000.0
48,201600,34,34,172133122000000,2,9,Fundo de Acoes Estrategicas e Compensacao - FAEC,10000.0
48,201600,34,34,172133131000000,2,9,Vigilancia Epidemiologica e Ambiental em Saude,569000.0
48,201600,34,34,172133132000000,2,9,Vigilancia Sanitaria,129000.0
48,201600,34,34,172133133000000,2,9,Outros Programas Financ. por Transf. Fundo a Fundo,127000.0
48,201600,34,34,172133141000000,2,9,Componente Basico da Assistencia Farmaceutica,53000.0
48,201600,34,34,172133152000000,2,9,Implantacao de Acoes e Servicos de Saude,156000.0
48,201600,34,34,172133990000000,2,9,Outros Programas Financ. por Transf. Fundo a Fundo,100000.0
48,201600,34,34,172134010000000,2,24,Protecao Social Basica,1778700.0
48,201600,34,34,172135010000000,2,10,Transferencias do Salario-Educacao,1839000.0
48,201600,34,34,172135020000000,2,10,Transfer. Diretas do FNDE - Prog. Dinheiro Direto na Escolar-PDDE,35000.0
48,201600,34,34,172135030000000,2,10,Transfer. Direta do FNDE-Prog. Nacional Alimentacao Escolar-PNAE,1369000.0
48,201600,34,34,172135040000000,2,10,Tran.Dir.FNDE Ref.ao Progr.Nacional de Apoio Transp.Escolar-PNATE,573000.0
48,201600,34,34,172135990000000,2,10,Outras Transf. Dir. Fund. Nacio. Desenvolvimento da Educacao-FNDE,307000.0
48,201600,34,34,172136000000000,1,1,Transferencia Financeira do ICMS - Desoneracao - Lc. No 87/96,15840.0
48,201600,34,34,172136000000000,1,2,Transferencia Financeira do ICMS - Desoneracao - Lc. No 87/96,1320.0
48,201600,34,34,172136000000000,1,3,Transferencia Financeira do ICMS - Desoneracao - Lc. No 87/96,3960.0
48,201600,34,34,172136000000000,2,13,Transferencia Financeira do ICMS - Desoneracao - Lc. No 87/96,3168.0
48,201600,34,34,172136000000000,2,14,Transferencia Financeira do ICMS - Desoneracao - Lc. No 87/96,2112.0
48,201600,34,34,172199990000000,2,18,Demais Transferencias da Uniao,678700.0
48,201600,34,34,172201010000000,1,1,Cota-Parte do ICMS,4525380.0
48,201600,34,34,172201010000000,1,2,Cota-Parte do ICMS,377115.0
48,201600,34,34,172201010000000,1,3,Cota-Parte do ICMS,1131345.0
48,201600,34,34,172201010000000,2,13,Cota-Parte do ICMS,905076.0
48,201600,34,34,172201010000000,2,14,Cota-Parte do ICMS,603384.0
48,201600,34,34,172201020000000,1,1,Cota-Parte do IPVA,1631220.0
48,201600,34,34,172201020000000,1,2,Cota-Parte do IPVA,135935.0
48,201600,34,34,172201020000000,1,3,Cota-Parte do IPVA,407805.0
48,201600,34,34,172201020000000,2,13,Cota-Parte do IPVA,326244.0
48,201600,34,34,172201020000000,2,14,Cota-Parte do IPVA,217496.0
48,201600,34,34,172201040000000,1,1,Cota-Parte do IPI sobre Exportacao,23400.0
48,201600,34,34,172201040000000,1,2,Cota-Parte do IPI sobre Exportacao,1950.0
48,201600,34,34,172201040000000,1,3,Cota-Parte do IPI sobre Exportacao,5850.0
48,201600,34,34,172201040000000,2,13,Cota-Parte do IPI sobre Exportacao,4680.0
48,201600,34,34,172201040000000,2,14,Cota-Parte do IPI sobre Exportacao,3120.0
48,201600,34,34,172201130000000,2,11,Cota-Parte da Contribuicao de Intervencao no Dominio Economico,16100.0
48,201600,34,34,172299000000000,2,22,Outras Transferencias dos Estados,77800.0
48,201600,34,34,172401000000000,2,13,Transf.Recur.do Fundo de Man.Desenv. da Educacao Basica - FUNDEB,18627600.0
48,201600,34,34,172401000000000,2,14,Transf.Recur.do Fundo de Man.Desenv. da Educacao Basica - FUNDEB,12418400.0
48,201600,34,34,172402000000000,2,13,Transferencia de Recursos da Complementacao da Uniao ao FUNDEB,6033000.0
48,201600,34,34,172402000000000,2,14,Transferencia de Recursos da Complementacao da Uniao ao FUNDEB,4022000.0
48,201600,34,34,176101140000000,2,16,Outros Convenios da Uniao - Saude,6601000.0
48,201600,34,34,176201000000000,2,20,Transferen.de Convenios Estados p/O Sistema Unico de Saude - SUS,6048000.0
48,201600,34,34,176202000000000,2,19,Transf.de Convenio dos Estados Destinadas a Programas de Educacao,409900.0
48,201600,34,34,176299000000000,2,22,Outras Transferencias de Convenio dos Estados,403500.0
48,201600,34,34,191138000000000,1,1,Multas e Juros de Mora do IPTU,7440.0
48,201600,34,34,191138000000000,1,2,Multas e Juros de Mora do IPTU,3100.0
48,201600,34,34,191138000000000,1,3,Multas e Juros de Mora do IPTU,1860.0
48,201600,34,34,191199010000000,1,1,Multas e Juros de Mora de Outros Tributos,15000.0
48,201600,34,34,191199010000000,1,2,Multas e Juros de Mora de Outros Tributos,6250.0
48,201600,34,34,191199010000000,1,3,Multas e Juros de Mora de Outros Tributos,3750.0
48,201600,34,34,191311000000000,1,1,Multas e Juros de Mora da Divida Ativa do IPTU,39120.0
48,201600,34,34,191311000000000,1,2,Multas e Juros de Mora da Divida Ativa do IPTU,16300.0
48,201600,34,34,191311000000000,1,3,Multas e Juros de Mora da Divida Ativa do IPTU,9780.0
48,201600,34,34,191399000000000,1,1,Multas e Juros de Mora da Divida Ativa de Outros Tributos,12600.0
48,201600,34,34,191399000000000,1,2,Multas e Juros de Mora da Divida Ativa de Outros Tributos,5250.0
48,201600,34,34,191399000000000,1,3,Multas e Juros de Mora da Divida Ativa de Outros Tributos,3150.0
48,201600,34,34,191826000000000,1,1,Multas e Juros de Mora Decorrentes de Multas por Auto de Infracao,300.0
48,201600,34,34,191826000000000,1,2,Multas e Juros de Mora Decorrentes de Multas por Auto de Infracao,125.0
48,201600,34,34,191826000000000,1,3,Multas e Juros de Mora Decorrentes de Multas por Auto de Infracao,75.0
48,201600,34,34,191915000000000,2,28,Multas Previstas na Legislacao do Transito,138000.0
48,201600,34,34,192299000000000,1,1,Outras Restituicoes,23600.0
48,201600,34,34,193111000000000,1,1,Receita da Divida Ativa do I.P.T.U.,139800.0
48,201600,34,34,193111000000000,1,2,Receita da Divida Ativa do I.P.T.U.,58250.0
48,201600,34,34,193111000000000,1,3,Receita da Divida Ativa do I.P.T.U.,34950.0
48,201600,34,34,193199010000000,1,1,Receita da Divida Ativa de Outros Tributos - Principal,222000.0
48,201600,34,34,193199010000000,1,2,Receita da Divida Ativa de Outros Tributos - Principal,92500.0
48,201600,34,34,193199010000000,1,3,Receita da Divida Ativa de Outros Tributos - Principal,55500.0
48,201600,34,34,193299010000000,1,1,Receita da Divida Ativa Nao-Tributaria de Outras Rec. - Principal,23000.0
48,201600,34,34,199099020000000,1,1,Outras Receitas - Financeiras,464100.0
48,201600,34,34,221900000000000,2,32,Alienacao de Outros Bens Moveis,100000.0
48,201600,34,34,242101000000000,2,9,Transferencias de Recursos do Sistema Unico de Saude-SUS,1705538.23
48,201600,34,34,242199000000000,2,18,Outras Transferencias da Uniao,3448800.0
48,201600,34,34,242299000000000,2,22,Outras Transferencias dos Estados,600000.0
48,201600,34,34,247102000000000,2,15,Transferencias de Convenio da Uniao Destinadas a Prog.de Educacao,170000.0
48,201600,34,34,247199000000000,2,18,Outras Transferencias de Convenio da Uniao,3750000.0
48,201600,34,34,247299000000000,2,22,Outras Transferencias de Convenio dos Estados,270000.0
48,201600,34,34,951721010200000,2,13,Deducao de Receita do FPM - FUNDEB e Redutor Financeiro,-4591800.0
48,201600,34,34,951721010200000,2,14,Deducao de Receita do FPM - FUNDEB e Redutor Financeiro,-3061200.0
48,201600,34,34,951721010500000,2,13,Deducao de Receita para a Formacao do FUNDEB-ITR,-2724.0
48,201600,34,34,951721010500000,2,14,Deducao de Receita para a Formacao do FUNDEB-ITR,-1816.0
48,201600,34,34,951721360000000,2,13,Deducao de Receita p/ a Formacao do FUNDEB-ICMS Deson.-Lei 87/96,-3168.0
48,201600,34,34,951721360000000,2,14,Deducao de Receita p/ a Formacao do FUNDEB-ICMS Deson.-Lei 87/96,-2112.0
48,201600,34,34,951722010100000,2,13,Deducao de Receita para a Formacao do FUNDEB - ICMS,-905076.0
48,201600,34,34,951722010100000,2,14,Deducao de Receita para a Formacao do FUNDEB - ICMS,-603384.0
48,201600,34,34,951722010200000,2,13,Deducao de Receita para Formacao do FUNDEB - IPVA,-3262644.0
48,201600,34,34,951722010200000,2,14,Deducao de Receita para Formacao do FUNDEB - IPVA,-2175096.0
48,201600,34,34,951722010400000,2,13,Deducao de Receita para a Formacao do FUNDEB - IPI - Exportacao,-4680.0
48,201600,34,34,951722010400000,2,14,Deducao de Receita para a Formacao do FUNDEB - IPI - Exportacao,-3120.0
48,201700,34,34  ,111202000000000,1,1,Imposto sobre a Propriedade Predial Territorial Urbana,907200.0
48,201700,34,34  ,111202000000000,2,2,Imposto sobre a Propriedade Predial Territorial Urbana,378000.0
48,201700,34,34  ,111202000000000,2,3,Imposto sobre a Propriedade Predial Territorial Urbana,226800.0
48,201700,34,34  ,111204310000000,1,1,Imposto de Renda Retido nas Fontes sobre Rendimentos do Trabalho,1068000.0
48,201700,34,34  ,111204310000000,2,2,Imposto de Renda Retido nas Fontes sobre Rendimentos do Trabalho,445000.0
48,201700,34,34  ,111204310000000,2,3,Imposto de Renda Retido nas Fontes sobre Rendimentos do Trabalho,267000.0
48,201700,34,34  ,111208000000000,1,1,Imposto sobre Transmissao de Bens Imoveis - ITBI,522000.0
48,201700,34,34  ,111208000000000,2,2,Imposto sobre Transmissao de Bens Imoveis - ITBI,217500.0
48,201700,34,34  ,111208000000000,2,3,Imposto sobre Transmissao de Bens Imoveis - ITBI,130500.0
48,201700,34,34  ,111305010000000,1,1,Imposto sobre Servicos de Qualquer Natureza,1988400.0
48,201700,34,34  ,111305010000000,2,2,Imposto sobre Servicos de Qualquer Natureza,828500.0
48,201700,34,34  ,111305010000000,2,3,Imposto sobre Servicos de Qualquer Natureza,497100.0
48,201700,34,34  ,111305010100000,1,1,ISS SIMPLES NACIONAL,0.0
48,201700,34,34  ,112117000000000,1,1,Taxa de Fiscalizacao de Vigilancia Sanitaria,50000.0
48,201700,34,34  ,112121000000000,2,27,Taxa de Controle e Fiscalizacao Ambiental,175000.0
48,201700,34,34  ,112125000000000,1,1,Taxa de Licenca para Funcion.Estabelec.Comerc.Indust.e Pres.Servi,83600.0
48,201700,34,34  ,112131000000000,1,1,Taxa de Utilizacao de Area de Dominio Publico,78000.0
48,201700,34,34  ,112199000000000,1,1,Outras Taxas pelo Exercicio do Poder de Policia,133000.0
48,201700,34,34  ,112299000000000,1,1,Outras Taxas pela Prestacao de Servicos,211000.0
48,201700,34,34  ,123000000000000,2,12,Contribuicao para o Custeio do Servico de Iluminacao Publica,7500800.0
48,201700,34,34  ,132501010000000,2,30,Rec. de Rem. de Dep. Banc. de Rec. Vinc. - Royalties,5000.0
48,201700,34,34  ,132501020000000,2,13,Rec. de Rem. de Dep. Banc. de Rec. Vinc. - FUNDEB,98400.0
48,201700,34,34  ,132501020000000,2,14,Rec. de Rem. de Dep. Banc. de Rec. Vinc. - FUNDEB,65600.0
48,201700,34,34  ,132501030000000,2,9,Rec. de Rem. de Dep. Banc. de Rec. Vinc. - Fundo de Saude,148000.0
48,201700,34,34  ,132501050000000,2,10,Rec. de Rem. de Dep. Banc. de Rec. Vinc. - MDE,83000.0
48,201700,34,34  ,132501060000000,1,1,Rec. de Rem. de Dep. Banc. de Rec. Vinc. - Acoes Serv.Publ.e Saud,50000.0
48,201700,34,34  ,132501100000000,2,24,Rec. de Rem. de Dep. Banc. de Rec. Vinc. - FNAS,60000.0
48,201700,34,34  ,132501999900000,1,1,Rem. de Outros Dep. Banc.de Recur. Vinculado,215000.0
48,201700,34,34  ,132502990000000,1,1,Remuneracao de Outros Depositos de Recursos nao vinculados,155000.0
48,201700,34,34  ,139000000000000,1,1,Outras Receitas Patrimoniais,55000.0
48,201700,34,34  ,160005990000000,2,7,Outros Servicos de Saude,30000.0
48,201700,34,34  ,160013010000000,1,1,Servicos Inscricao em Concursos Publicos,50000.0
48,201700,34,34  ,160099000000000,1,1,Outros Servicos,20000.0
48,201700,34,34  ,172101020000000,1,1,Cota-Parte do Fundo de Participacao dos Municipios - Cota Mensal,23308581.75
48,201700,34,34  ,172101020000000,2,2,Cota-Parte do Fundo de Participacao dos Municipios - Cota Mensal,1942381.81
48,201700,34,34  ,172101020000000,2,3,Cota-Parte do Fundo de Participacao dos Municipios - Cota Mensal,5827145.44
48,201700,34,34  ,172101020000000,2,13,Cota-Parte do Fundo de Participacao dos Municipios - Cota Mensal,4661716.35
48,201700,34,34  ,172101020000000,2,14,Cota-Parte do Fundo de Participacao dos Municipios - Cota Mensal,3107810.9
48,201700,34,34  ,172101050000000,1,1,Cota-Parte do Imposto sobre a Propriedade Territorial Rural,15000.0
48,201700,34,34  ,172101050000000,2,2,Cota-Parte do Imposto sobre a Propriedade Territorial Rural,1250.0
48,201700,34,34  ,172101050000000,2,3,Cota-Parte do Imposto sobre a Propriedade Territorial Rural,3750.0
48,201700,34,34  ,172101050000000,2,13,Cota-Parte do Imposto sobre a Propriedade Territorial Rural,3000.0
48,201700,34,34  ,172101050000000,2,14,Cota-Parte do Imposto sobre a Propriedade Territorial Rural,2000.0
48,201700,34,34  ,172122200000000,1,1,Cota-Parte da Compensacao Financeira de Recursos Minerais - CFEM,1000.0
48,201700,34,34  ,172122300000000,2,30,Cota-Parte Royalties-Compen.Financ.pela Produc.Petro-Lei 7.990/89,50200.0
48,201700,34,34  ,172122500000000,2,30,Cota-Parte Royalties pela Participacao Especial-Lei No 9.478/97,18000.0
48,201700,34,34  ,172122700000000,2,30,Cota-Parte do Fundo Especial do Petroleo - FEP,542000.0
48,201700,34,34  ,172122900000000,2,30,Outras Transf.Decorrentes de Comp. Financ. p/Explor. Rec.Naturais,1000.0
48,201700,34,34  ,172133111000000,2,9,Piso de Atencao Basica Fixo (PAB Fixo),3417893.4
48,201700,34,34  ,172133113000000,2,9,Piso de Atencao Basica Variavel (PAB Variavel),2337168.0
