id,tweet_text,tweet_date,sentiment,query_used
1050712862472241152,Queria um teclado mecânico para fazer tec-tec-tec :),Fri Oct 12 11:40:42 +0000 2018,1,:)
1050712787188674560,"só sei que eu quero presente, um nené desses bicho :)",Fri Oct 12 11:40:24 +0000 2018,1,:)
1050712761540468742,"@skalivv @DanielaLima_ @juliachaib ""O nordeste enriqueceu muito."" Jovem, eu já tinha dado a conversa por encerrada. Vc venceu :) Não me faça ler pérolas como essa aí de cima. Por favor. Pegue sua teoria de enriquecimento e aplique-a nos 14 milhões de desempregados, tá? Um forte abraço.",Fri Oct 12 11:40:18 +0000 2018,1,:)
1050712752644337664,"@Cristian_sem_H vou tentar observar melhor essas coisas, de verdade :) coisas boas pra todos nós 💛",Fri Oct 12 11:40:16 +0000 2018,1,:)
1050712737544843265,@aka_luis_ :)) vocês são bem mais perigosos quando não tem dinheiro,Fri Oct 12 11:40:12 +0000 2018,1,:)
1050712579230900225,@Su_MFerreira Estás um brinquinho .:),Fri Oct 12 11:39:34 +0000 2018,1,:)
1050712578287124480,"@_Marques_21 Está feita, logo veremos :)) Espero que não tenhas mau perder, irmãs na mesma 😂",Fri Oct 12 11:39:34 +0000 2018,1,:)
1050712572389982209,"&lt;3 a imagem. ""sair"", you mean it. &lt;3 super well done Público. cc @LucianoAlvarez @PedroAGuerr at al. :) https://t.co/c1GZOJELry",Fri Oct 12 11:39:33 +0000 2018,1,:)
1050712508552634369,@mdudaherdy Para pegar doces! :-),Fri Oct 12 11:39:17 +0000 2018,1,:)
1050712502185672704,@dj_landri Colocaram :),Fri Oct 12 11:39:16 +0000 2018,1,:)
1050712350565851137,"@Adeh_olive Isso mesmo, esquerda e direita não tem haver com menos ou mais direitos, a base diferencial é que uma defende que o estado precisa ter um maior papel na sociedade, o outro que direitos individuais e liberdade civis é prioridade e o estado é minimizado, opiniões legais de ambos :D",Fri Oct 12 11:38:40 +0000 2018,1,:)
1050712335420153856,@AloADT Que hora sai o ep. de hoje? Quero ouvir antes de sair de viagem pro #MMTour do @MacMagazine :D,Fri Oct 12 11:38:36 +0000 2018,1,:)
1050712302230667267,@CuteKoji Teacher jo ho.. :P,Fri Oct 12 11:38:28 +0000 2018,1,:)
1050712233465012225,Quando sua paciente é um amor de pessoa..:)),Fri Oct 12 11:38:12 +0000 2018,1,:)
1050712213244313600,@iammaluaraujo Bom dia Ruiva :),Fri Oct 12 11:38:07 +0000 2018,1,:)
1050711919655641088,O meu irmão bloqueou-me no twitter e eu só soube que ele tinha twitter quando ele me disse que me tinha bloqueado :) https://t.co/V5iaYIAwhe,Fri Oct 12 11:36:57 +0000 2018,1,:)
1050711900168888320,2 apele :),Fri Oct 12 11:36:52 +0000 2018,1,:)
1050711874520649728,"@marcelojgmenino @Joaocarreira16 @TheVruumBoy @SabrinaJorge18 @diogo_xico Vamos só um cadidinho, totó :)",Fri Oct 12 11:36:46 +0000 2018,1,:)
1050711812063318016,Sete entrevistas muito interessantes: inspiração e motivação para leitores e escritores! :) https://t.co/3Ef3UcaxJs,Fri Oct 12 11:36:31 +0000 2018,1,:)
1050711718161248256,"@bynarycat Bahaha, sou quase, mas de coração. :P No meu work temos imeeeeensa gente (call center) e com muitos jovens-adultos (que parecem crianças autênticas) então... o risco de ouvir merda diariamente é de 99%.",Fri Oct 12 11:36:09 +0000 2018,1,:)
1050711703858671616,"Estes foram os guerreiros de 2017...Este ano, atreves-te a fazer parte? Mostra a força que há em ti! Inscreve-te em https://t.co/oCn2jHQ6I4 ;) Vídeo da Foto Video Stop :) https://t.co/sHxZOKWbrp",Fri Oct 12 11:36:06 +0000 2018,1,:)
1050711615417540608,@oisouoraul JAMAIS. Eu gosto do twitter e não quero ser banido. :P,Fri Oct 12 11:35:45 +0000 2018,1,:)
1050711605279748098,"@Igortep @mbl Pelo visto temos duas incompatibilidades graves, mas jamais seremos inimigos. :-)",Fri Oct 12 11:35:42 +0000 2018,1,:)
1050711553748668416,@SalvasMartinha Já melhorou o dia :D,Fri Oct 12 11:35:30 +0000 2018,1,:)
1050711536250118144,@DonaErvilha Bom dia :))),Fri Oct 12 11:35:26 +0000 2018,1,:)
1050711524900331527,Mas vejo só quem acordei com dor de garganta :),Fri Oct 12 11:35:23 +0000 2018,1,:)
1050711510929104896,nunca mais eu bebo :),Fri Oct 12 11:35:20 +0000 2018,1,:)
1050711471250952193,"Salve Nossa Senhora Aparecida. Aiêiê Omin minha mãe! Que a Sra nos encha de graça e amor! Olha aqui pelos teus filhos, que a situação está ruim! E bom feriado a todos :)",Fri Oct 12 11:35:10 +0000 2018,1,:)
1050711456738623488,"Ele me deu o livro ""Extraordinário"". Eu queria esse livro desde que eu assisti o filme dele no início do ano. Painho ainda falou que todo mês quer comprar um livro p mimmm :D https://t.co/KoV2MbI8CN",Fri Oct 12 11:35:07 +0000 2018,1,:)
1050711440137625600,"♦️UPDATE DE VIEWS ♦️ ♦️Ontem, 8:33 - 15.590.987 ♦️Hoje, 08:32 - 15.608.760 Acho que a nova playlist e o fato de limparmos o historico antes de colocar roda-la dnv esta funcionando. Sei que agora dificultou 10x mais, so que pelo Louis nos fazemos ne :) Aumentem o ritmo!!! https://t.co/ryIgwhB1ep",Fri Oct 12 11:35:03 +0000 2018,1,:)
1050711433850343424,Ontem sem querer rqsguei folhas do caderno de desenho :),Fri Oct 12 11:35:01 +0000 2018,1,:)
1050711381396336640,Mensagem poderosa para o resto da vida :) https://t.co/xvmrIRaF3w,Fri Oct 12 11:34:49 +0000 2018,1,:)
1050711361435693056,@IaraMalaca Bom dia menina 🧜‍♀️:)!!!,Fri Oct 12 11:34:44 +0000 2018,1,:)
1050711286810587136,"Não queria sair pra lugar nenhum desses, vontade de chamar meus amigo tudo e ir pra uma praça conversar :))))",Fri Oct 12 11:34:26 +0000 2018,1,:)
1050711248663396357,"@ezrealblindado Candidato ... prioridades Yasuo Master Yi Fizz Esquce a janna, eh melho :)",Fri Oct 12 11:34:17 +0000 2018,1,:)
1050711240916520960,@VerdadeiroDiabo Não invejo pois aqui está calor :),Fri Oct 12 11:34:15 +0000 2018,1,:)
1050711230145540096,Eu com relação a alguns amigos :) https://t.co/e9ehoPEvjf,Fri Oct 12 11:34:13 +0000 2018,1,:)
1050711161308626945,@RevistaISTOE Um bom artigo. Que bom saber que ainda se salva alguma coisa na imprensa. :),Fri Oct 12 11:33:56 +0000 2018,1,:)
1050711100994535424,@josemcalmeida De nada :),Fri Oct 12 11:33:42 +0000 2018,1,:)
1050711057726152704,"#clicksummitpt Já houve essa questão ""is... dead?"" sobre tantas redes e meios que ainda cá existem :) O tema é saber trabalhar numa lógica Omnichannel.",Fri Oct 12 11:33:32 +0000 2018,1,:)
1050711046976151553,@N3l1nh0 @Purecas @magalhaes81 Não é sobre bola. Foi sobre o colesterol. :D,Fri Oct 12 11:33:29 +0000 2018,1,:)
1050711028567302144,A cara dela parece a minha esta última semana que tenho andado sem dormir :) https://t.co/8jHWWyqDCC,Fri Oct 12 11:33:25 +0000 2018,1,:)
1050710988700483584,"@OLucasComenta Esperamos recebê-lo a bordo em breve, Lucas. :)",Fri Oct 12 11:33:15 +0000 2018,1,:)
1050710935650922497,"Glicinha, eu sou um dos varios apaixonados por ti, sou doido pelo teu jeito doido, pela tua boca, pelo teu Naruto, por ti😕 — varios apaixonados por mim foi otimo :( kkkkkk ei pfv chama dm :D https://t.co/QYo6mZJRC7",Fri Oct 12 11:33:02 +0000 2018,1,:)
1050710828150874113,"@Ostralha entendi, obrigada :D",Fri Oct 12 11:32:37 +0000 2018,1,:)
1050710798795005954,És um ciumento de merda e estás-me a irritar :),Fri Oct 12 11:32:30 +0000 2018,1,:)
1050710766444261376,Dourados cheguei :),Fri Oct 12 11:32:22 +0000 2018,1,:)
1050710760383496193,@xsergid1g Por nada :D,Fri Oct 12 11:32:21 +0000 2018,1,:)
1050710694746820609,Muito bonito mesmo... :) https://t.co/VLecpOnpfj,Fri Oct 12 11:32:05 +0000 2018,1,:)
1050710635913375744,"@Jovirone1 aniversário da minha mãe, festa, todos os amigos dela bêbados, eu o único que vai ficar sóbrio, olhando todos os bêbados passando vergonha :)",Fri Oct 12 11:31:51 +0000 2018,1,:)
1050710634227220480,O meu despertador era para as 11h mas acordei às 8h. Em dias normais eu voltava a dormir mas como os meus dias deixaram de ser normais desde que fui para direito fui estudar :),Fri Oct 12 11:31:51 +0000 2018,1,:)
1050710628812374017,"@bynarycat Also sorry, mas não acompanhamos exatamente as lives um do outro, então é normal que não saibas que seja tuga xD Anteriormente eu fazia uma personagem americana e há uns meses atrás matei a bicha e ""rebrandei"" o canal todo. :D Agora sou eu mesma.",Fri Oct 12 11:31:49 +0000 2018,1,:)
1050710624987205632,"Lindos... falta dar um ""retoque"" na pele... para a semana já estão na loja... :) Par de cadeirões nórdicos em pele, desenhados por H W Klein, modelo “Silhueta”. AUTOR: H W Klein PRODUTOR: Bramin Mobler ORIGEM: Dinamarca anos 60",Fri Oct 12 11:31:48 +0000 2018,1,:)
1050710622516772864,Novo ramo de investigação para a Astrofísica e Física Solar? :D https://t.co/NxFWvosYLb,Fri Oct 12 11:31:48 +0000 2018,1,:)
1050710600777703425,acordei por causa de um pesadelo e vocês? :),Fri Oct 12 11:31:43 +0000 2018,1,:)
1050710402726850561,@WendelMaceduuuh Chora Brow... N Consegue Ver N Segue!! Pode Fechar Os Olhos Pq Isso É So O Começo :) #EuSouPoison,Fri Oct 12 11:30:55 +0000 2018,1,:)
1050710235495706626,Temos um fúnil novo! Mais redondo. Eficaz :) #clicksummitpt #filadafrente,Fri Oct 12 11:30:16 +0000 2018,1,:)
1050710173243899904,"Alguma de vocês (adm's da Hello ly tour) já foi em algum show do bts aqui no Br? &lt;33 — Sim, fui na Wings Tour :) ~ mih https://t.co/MykHS4drVH",Fri Oct 12 11:30:01 +0000 2018,1,:)
1050710172195217408,"Quem tá animado com o feriado aí? :D Não há qualquer alteração na operação do VLT hoje, dia 12. Saiba mais em https://t.co/Gyv8LJuCjJ https://t.co/y1K6eCzASV",Fri Oct 12 11:30:00 +0000 2018,1,:)
1050710164775587841,Bom dia :),Fri Oct 12 11:29:59 +0000 2018,1,:)
1050710142352875520,@SonOfNova N falei de superioridade e menciono ainda q a falta de informação e justificará pela construção da sociedade :),Fri Oct 12 11:29:53 +0000 2018,1,:)
1050710142059237381,bem nao ha aulinhas hoje e vou ter de passar a tarde no hospital im just :)),Fri Oct 12 11:29:53 +0000 2018,1,:)
1050710132177477634,Bom dia pra quem? Eu realmente não sei porque o meu começou olha... parabéns aos envolvidos :),Fri Oct 12 11:29:51 +0000 2018,1,:)
1050710055656538113,@fernandaaabraga Obrigada :),Fri Oct 12 11:29:33 +0000 2018,1,:)
1050710014871175168,@HugoGloss achei ótimo! Agora é torcer pela gabi :),Fri Oct 12 11:29:23 +0000 2018,1,:)
1050710012945936384,@jbispoi Bom dia! :),Fri Oct 12 11:29:22 +0000 2018,1,:)
1050709981450899456,Talvez saber de nada me faça bem mais feliz :),Fri Oct 12 11:29:15 +0000 2018,1,:)
1050709960030597121,Lembram se daquele motorista mt lindo q falei? Acabou de meter conversa comigo :-),Fri Oct 12 11:29:10 +0000 2018,1,:)
1050709954846429184,"Muito obrigado Heróis PME, por esta distinção! :) Não podíamos deixar de a partilhar com os nossos clientes, amigos e seguidores, que têm sido fantásticos, ao longo destes últimos 8 anos 😍 Um grade obrigado, de ♥️ https://t.co/PfxXFZDhaM",Fri Oct 12 11:29:09 +0000 2018,1,:)
1050709954628374529,@JULLZFLY Ele faz sim :) carrega pasta também,Fri Oct 12 11:29:09 +0000 2018,1,:)
1050709920537034752,hoje é meu dia :),Fri Oct 12 11:29:00 +0000 2018,1,:)
1050709883409055744,@alex_pinto98 quem te perguntou :p,Fri Oct 12 11:28:52 +0000 2018,1,:)
1050709876761120769,a sociedade é falocentrista e lésbicas são odiadas e marginalizadas justamente por não se relacionarem com quem tem pinto :) vai se foder https://t.co/Me1oOQIN9W,Fri Oct 12 11:28:50 +0000 2018,1,:)
1050709836751626242,"@bynarycat Miga sou Tuguíssima. ♥ Há 29 anos (quase 30) que venho a conhecer muitos idiotas. Uns sempre mais que os outros, nunca me canso de surpreender. Os headphones são essenciais nos dias de hoje, para não ouvir tanta shit. Haha. :)",Fri Oct 12 11:28:40 +0000 2018,1,:)
1050709768766148608,16k aprox para los 100k :) https://t.co/ge1dBUnUhw,Fri Oct 12 11:28:24 +0000 2018,1,:)
1050709747614326786,@_leopinheiro @viracasacas @AbalFelipe @carapanarana Sai daí DELATOR :),Fri Oct 12 11:28:19 +0000 2018,1,:)
1050709537798451200,@pleysumido Obrigada amigo :)),Fri Oct 12 11:27:29 +0000 2018,1,:)
1050709511017824256,shadow warrior classic é free na steam :),Fri Oct 12 11:27:23 +0000 2018,1,:)
1050709388284096513,@loarcanjo eu ainda n tive tempo de ler nada :),Fri Oct 12 11:26:54 +0000 2018,1,:)
1050709372488376322,"@N3l1nh0 @Purecas @magalhaes81 Mas vai ter contrapartidas, não há almoços grátis. :)",Fri Oct 12 11:26:50 +0000 2018,1,:)
1050709371473354752,"O meu passe acaba hoje e não fui tratar do passe, segunda tou fdd :)",Fri Oct 12 11:26:50 +0000 2018,1,:)
1050709261892968449,"Dêem views pelos links oficiais dessa série maravilhosa. Não só por ser ótima, mas para incentivar mais ainda produções BL e uma nova temporada pq j quero :p #MyDreamTheSeries https://t.co/IqNXm2qhJj https://t.co/gPnu29I0Ra",Fri Oct 12 11:26:23 +0000 2018,1,:)
1050709112252706817,Oi sou a sub delegada :)),Fri Oct 12 11:25:48 +0000 2018,1,:)
1050709056132927488,"Ai já resolvi sobre os doces :) Sou a pessoa mais feliz e triste do mundo, ai eu amo amendoim kkk",Fri Oct 12 11:25:34 +0000 2018,1,:)
1050708941984985088,"Odeio esta merda juro, olho pra isto e começo logo a delirar com os exercícios que me fazem sentir mm burra :))",Fri Oct 12 11:25:07 +0000 2018,1,:)
1050708940244303872,@_____yngchris kkkkkkkk que engraçada kkkkkkkk rsrsrsrsrs xdxd :p,Fri Oct 12 11:25:07 +0000 2018,1,:)
1050708845809553408,"[ 🎊 ] Feliz dia das Crianças !! :) Não venham dizer ""não sou mais criança"", pq eu to com 25 anos e ainda me sinto uma criança em vários momentos &gt;3&lt; Não deixem a criança dentro de vcs morrerem, pois nos proporciona muitas felicidades (e birras) :v @RBW_MAMAMOO #MAMAMOO https://t.co/5ZiEqoQjHN",Fri Oct 12 11:24:44 +0000 2018,1,:)
1050708845197230081,"@penedix Já usei e me lasquei. Dessa vez eu descobri que tô com infecção no ouvido, daí tô tomando remédio :))",Fri Oct 12 11:24:44 +0000 2018,1,:)
1050708808723587072,@gabrieliveir Manda um DM com o email da sua conta :),Fri Oct 12 11:24:35 +0000 2018,1,:)
1050708794932715521,@Tammy_Garcia93 Podes empezar dejando de ser pelotuda vos :),Fri Oct 12 11:24:32 +0000 2018,1,:)
1050708765492809734,Cheguei a uma conclusão... a matemática que aprendemos no secundário no curso de ciências e economia é completamente inútil para o nosso dia a dia :)),Fri Oct 12 11:24:25 +0000 2018,1,:)
1050708763563438081,@caioblinder Sempre com matérias isentas. Parabéns pelo profissionalismo :),Fri Oct 12 11:24:25 +0000 2018,1,:)
1050708762724585472,@pact_pt O reparo não era para ti. :) Longe disso.,Fri Oct 12 11:24:24 +0000 2018,1,:)
1050708745217544193,@N3l1nh0 @Purecas @magalhaes81 Vou iniciar esse movimento. :),Fri Oct 12 11:24:20 +0000 2018,1,:)
1050708717824557056,Alguém tem um código de desconto de 20% pra conta americana ?? :)))???,Fri Oct 12 11:24:14 +0000 2018,1,:)
1050708614430814208,"O Bolsonaro aprendeu com o Lula a estratégia de não ir a debates quando se está por cima. Agora os petistas provam do mesmo veneno e se desesperam. A vida, meus amores, dá voltas. :D",Fri Oct 12 11:23:49 +0000 2018,1,:)
1050708553185550336,@ppaodemonio sortudo..eu só aí aos 324509345609 telefonema e com a ajuda do @JoseAguiar89 e da comercial aqui da empresa :D,Fri Oct 12 11:23:34 +0000 2018,1,:)
1050708492376567809,estrear a mota do kiko e quase morrer :))),Fri Oct 12 11:23:20 +0000 2018,1,:)
1050708462861213699,@LeitoraCompuls2 @Purecas @magalhaes81 essa hashtag devia estar nas trends todos os dias. :),Fri Oct 12 11:23:13 +0000 2018,1,:)
1050708348205768704,terminei o desenho do bolsonaro :D posto aq primeiro ou no canal ?,Fri Oct 12 11:22:46 +0000 2018,1,:)
1050708254874107904,@rafaTT08 É pior do que matemática :),Fri Oct 12 11:22:23 +0000 2018,1,:)
1050708237765529600,@nsebleed N é tão caro se roubares gasóleo :p,Fri Oct 12 11:22:19 +0000 2018,1,:)
1050708222175264769,Daqui a pouco to por Caxias só tranquilidade :),Fri Oct 12 11:22:16 +0000 2018,1,:)
1050707980264636416,Fico feliz em saber que isso acontece para alguma pessoas :),Fri Oct 12 11:21:18 +0000 2018,1,:)
1050707848274071554,"@DaniloGentili Da entrevista: 19/10/13 Diria que passou a ser melhor locutor ATUALMENTE!! Enfim, valeu e obrigado pelos vídeos como o último super protesto no seu canal, mas mesmo essas cenas aqui merecem aplausos, vou encaminhar pra você por via das dúvidas hehe!! :D :D",Fri Oct 12 11:20:46 +0000 2018,1,:)
1050707826488815623,estou na cova e super doente :))),Fri Oct 12 11:20:41 +0000 2018,1,:)
1050707711980163072,@sendotariaa @_ihfalei Mandei lá :),Fri Oct 12 11:20:14 +0000 2018,1,:)
1050707688584343552,"@maldsuado @castrojr76 Não temos máquina, mas o boss paga o café no estabelecimento ao lado :)",Fri Oct 12 11:20:08 +0000 2018,1,:)
1050707649371750400,"@bearbiekill Pensa bem, é mais tempo para aproveitar o feriadão! :)",Fri Oct 12 11:19:59 +0000 2018,1,:)
1050707629734027265,@uainaosei Ahhh que bom! E tá ficando lindo! :),Fri Oct 12 11:19:54 +0000 2018,1,:)
1050707305300406272,@irishunxx Também gosto de ti :),Fri Oct 12 11:18:37 +0000 2018,1,:)
1050707285062897664,"Acordei cedo no meu dia livre para vir à aula de condução, perdi o autocarro, tive de andar a pedir boleias que não se deveriam pedir, chego cá e afinal a aula era só para a semana :))) E agora vou ter de apanhar um autocarro que demora quase 1h para eu ir para casa",Fri Oct 12 11:18:32 +0000 2018,1,:)
1050707253471383552,"@whopsychotic se quiser ajuda chama dm, sempre estou disposta :)",Fri Oct 12 11:18:25 +0000 2018,1,:)
1050707149045809152,@j7seabra finalmente encontro alguem que partilha exactamente a mesma opiniao que eu. Tento civilizadamente explicar isso a amigos mas nao ha maneira :),Fri Oct 12 11:18:00 +0000 2018,1,:)
1050707098936446976,Sexta e e eu não quis estar aqui :) https://t.co/k2pEJK53BV,Fri Oct 12 11:17:48 +0000 2018,1,:)
1050707054359384065,@KanucaNadia thanksss :)) temos de combinar um dia ir gravar esse vídeo hahahah era bacano estarmos bues temos e de arranjar spot hahahahahhaha já vi que tá fdd coitado do tulio,Fri Oct 12 11:17:37 +0000 2018,1,:)
1050707009845248000,só aceito quando tão com o período :),Fri Oct 12 11:17:26 +0000 2018,1,:)
1050706883504418817,"@N3l1nh0 @Purecas @magalhaes81 Porque sabes que as mulheres com cérebro são mais interessantes, só te fica bem. :)",Fri Oct 12 11:16:56 +0000 2018,1,:)
1050706853213147136,"Nunca deixe de sorrir, seu sorriso é lindo Boa noite ❤ — obrigada :) https://t.co/eGEzf1Yp3d",Fri Oct 12 11:16:49 +0000 2018,1,:)
1050706835630505984,Então quer dizer que quem inventou a mecânica do Flappy Bird foi a Nintendo com o Ballon Fight?! :D https://t.co/AOp5q3SonI,Fri Oct 12 11:16:45 +0000 2018,1,:)
1050706829762879489,@gumagoo @ppaodemonio a tentar angariar novos clientes?! :),Fri Oct 12 11:16:44 +0000 2018,1,:)
1050706795927355392,@gokookie Eu iria te marcar mas você tinha citado o jun não ter amigos que eu pensei que você tinha visto a entrevista inteira :p,Fri Oct 12 11:16:35 +0000 2018,1,:)
1050706791435251713,@namaloom_afrad_ U r acha bnda :D,Fri Oct 12 11:16:34 +0000 2018,1,:)
1050706772951031808,@_____yngchris Só tou a julgar as skills para comeres algo tão perfeito.. e não me chames mano pq ng quer comer a própria mãe :),Fri Oct 12 11:16:30 +0000 2018,1,:)
1050706744631091201,Não tive português logo sou uma criança feliz :)),Fri Oct 12 11:16:23 +0000 2018,1,:)
1050706655049109504,"@mayckcunha Olá, Mayck. Você já é cliente Claro? Caso não seja, você pode contratar pelo no nosso site o Pós que mais combina com você: https://t.co/MXpUeoIG8x. E aí, tá dentro? :)",Fri Oct 12 11:16:02 +0000 2018,1,:)
1050706596467232768,"@vanpearo a cova da doncela en Viveiro, tenemos que ir :) https://t.co/9AuJYc76Dd",Fri Oct 12 11:15:48 +0000 2018,1,:)
1050706561889435652,Quem já usou estas apps para observar o céu? Aqui tenho umas interesantes para explorar :D https://t.co/h76aSixs78,Fri Oct 12 11:15:40 +0000 2018,1,:)
1050706495942348801,"quinta feira nunca foi um dia mto legal, mas essa ...... slk :)",Fri Oct 12 11:15:24 +0000 2018,1,:)
1050706434676195328,bom dia! :D tá acordado? passa lá no meu canal! tem video novo :D https://t.co/AVufXcCZvh #RT,Fri Oct 12 11:15:09 +0000 2018,1,:)
1050706427881373696,Dica do dia: seguir nosso Instagram que está repleto de dicas de viagens! Vem viajar com a gente em https://t.co/PD00Zyq91y :D,Fri Oct 12 11:15:08 +0000 2018,1,:)
1050706394515759105,Muito bom estar no caminho certo :) bora boraa https://t.co/wvyfmZmrNh,Fri Oct 12 11:15:00 +0000 2018,1,:)
1050706371891597312,Capítulo novo :) #klarolinereunion https://t.co/o5Fjf5I7fW,Fri Oct 12 11:14:54 +0000 2018,1,:)
1050706351515717637,só que hoje eu não consigo caminhar pq fiquei 10 horas em pé :) sem poder sentar nem 1 segundinho,Fri Oct 12 11:14:50 +0000 2018,1,:)
1050705968940503042,Bravo @julie140c :) ! #FPMC @TCTranscontinen https://t.co/7QL6FDzCtw,Fri Oct 12 11:13:18 +0000 2018,1,:)
1050705846907392005,Opa tava na merda mm e fiquei logo mais feliz só por causa daquilo :),Fri Oct 12 11:12:49 +0000 2018,1,:)
1050705789067939840,"Feliz dia das crianças para você que não pode ver um plástico bolha que já quer estourar, que desemborca chinela para a mãe não morrer, que não sopra apontador para não cegá-lo. Viva a criança que há dentro de você! :)",Fri Oct 12 11:12:35 +0000 2018,1,:)
1050705788925341696,Tem horas que odeio meu relógio biológico pois o dia que era pra acordar um pouco mais tarde eu vou e acordo no mesmo horário de sempre :D,Fri Oct 12 11:12:35 +0000 2018,1,:)
1050705744159485952,Não fica triste!!! Hoje tem mais :) https://t.co/H37WsFpsxf,Fri Oct 12 11:12:25 +0000 2018,1,:)
1050705724421099520,"Eu sempre uso "":)"" ironicamente pqp",Fri Oct 12 11:12:20 +0000 2018,1,:)
1050705707228631041,@_lady_tatiana obg xuxu :) pra ti tb ☺😘,Fri Oct 12 11:12:16 +0000 2018,1,:)
1050705683576950786,tem uma semana que eu to acordando com crise de ansiedade é uma delicia :)),Fri Oct 12 11:12:10 +0000 2018,1,:)
1050705683065315328,Ainda tenho fome :),Fri Oct 12 11:12:10 +0000 2018,1,:)
1050705588706004993,"Veio a casa almoçar e chateou-se comigo e na cabeça dele fez sentido meter o despertador do quarto dele a tocar um minuto depois de sair, isto para eu me levantar do sofá e ir desligar, estiquei o braço e fechei a porta da sala, não ouço nada :)",Fri Oct 12 11:11:48 +0000 2018,1,:)
1050705511367233536,"@Greivaklol da pra punir, tem uma kai'sa perdendo nesse exato momento, o problema é quando você joga contra uma kai'sa que parece impossível de punir :p",Fri Oct 12 11:11:29 +0000 2018,1,:)
1050705490232127489,@andrebraga2806 Foi como a tua lealdade :),Fri Oct 12 11:11:24 +0000 2018,1,:)
1050705395231154176,@PaulaCrystalina @pH1sugarfree @pact_pt É mais ou menos o mesmo com os cartões de crédito :P,Fri Oct 12 11:11:02 +0000 2018,1,:)
1050705380563722240,"Mal acordei e já quero morrer, esse dia vai ser ótimo :)",Fri Oct 12 11:10:58 +0000 2018,1,:)
1050705270169628672,@einjim :O :V &lt;3 :D ;) ;D :P o_O,Fri Oct 12 11:10:32 +0000 2018,1,:)
1050705236401242112,eu tenho :) finally https://t.co/HriMy5d8LG,Fri Oct 12 11:10:24 +0000 2018,1,:)
1050705141207367680,Acordar 8 horas é tão bom :),Fri Oct 12 11:10:01 +0000 2018,1,:)
1050705127986860033,"@PrazerSouALara Quando publiquei os meus cortes?! Se falavas da foto do insta, lamento informar mas o braço não era meu, obrigada, volte nunca :)",Fri Oct 12 11:09:58 +0000 2018,1,:)
1050704920922521601,Feliz dia das crianças!! De hoje e de ontem... :) https://t.co/m7dAEUEM3q,Fri Oct 12 11:09:08 +0000 2018,1,:)
1050704901586599936,Tara na! :) https://t.co/URCpOUTcXR,Fri Oct 12 11:09:04 +0000 2018,1,:)
1049320318878277633,@estervi50977812 @alicesaquino @RiverdaleBrasil @lilirbrasil e @kjapbra vão transmitir a 3 temporada ao vivo em sincronia com a Warner e com os EUA se eu n me engano :),Mon Oct 08 15:27:14 +0000 2018,1,:)
1049320311018217472,"Chega no dia de receber o bolsa família, bolsa gás, bolsa escola (e as outras mil), ficam embaixo de sol, chuva, quase acampa na fila. Ai abre uma vaga de emprego vai lá dar uma olhadinha em quantos que tem essas bolsas estão lá :)",Mon Oct 08 15:27:12 +0000 2018,1,:)
1049320306555453442,"@chietacabeyo @twibbon sem problemas, obrigada :)",Mon Oct 08 15:27:11 +0000 2018,1,:)
1049320292840099840,@estrelaselua @davirsimoes Valeu! :) É sempre bom ouvir palavras de apoio... Obrigado mesmo. https://t.co/XggPOjtDge,Mon Oct 08 15:27:07 +0000 2018,1,:)
1049320290512248832,foo :) : 73ff242c-651a-410e-916e-2540712086d2,Mon Oct 08 15:27:07 +0000 2018,1,:)
1049320282954059776,agora vocês têm 2 que não vestem. façam aí sua escolha de passagem p o caos: econômica ou executiva. :) https://t.co/L4cxdvtAv5,Mon Oct 08 15:27:05 +0000 2018,1,:)
1049320262754340864,@trivialuw feliz em saber que condigo lhe agradar :),Mon Oct 08 15:27:00 +0000 2018,1,:)
1049320243330514944,"@analiberdad @vanessa_contato @Haddad_Fernando Você tem quantos anos, Ana? :) Amo demais o Shawn ❤️",Mon Oct 08 15:26:56 +0000 2018,1,:)
1049320231733272578,@senhoruniverso0 thalles sério mesmo isso? não se trata de seguir ideologia quando se está em eminência de não poder expressar mais nenhuma. E me mandar trabalhar? Me arranja aí um estágio que eu vou de bom grado :),Mon Oct 08 15:26:53 +0000 2018,1,:)
1049320226112901120,@brauhardt bom pra voce! sabe aproveitar as coisas boas da vida :D,Mon Oct 08 15:26:51 +0000 2018,1,:)
1049320223990599680,@karinagarciaa @fuckasensio @Tatianeandsouza @AlanDeividSCCP @RobertoC1506 @Vessoni @jdoriajr 60 milhões morrem por ano? Então tomara que em 3 anos a gente consiga renovar a população inteira pra ver se começa de novo e sai da merda :),Mon Oct 08 15:26:51 +0000 2018,1,:)
1049320168948740097,@igorsangiorgi mas ta mais esperto q mta gente :),Mon Oct 08 15:26:38 +0000 2018,1,:)
1049320166696398848,@gianIucca Com a perna pelo menos da p seguir em frente :p,Mon Oct 08 15:26:37 +0000 2018,1,:)
1049320134471503872,"@CdNLeon Aqui no Ceará, tiramos o Eunício Oliveira!! De nada :)",Mon Oct 08 15:26:30 +0000 2018,1,:)
1049320097846874114,foo :) : 73ff242c-651a-410e-916e-2540712086d2,Mon Oct 08 15:26:21 +0000 2018,1,:)
